age,work_class,education,education_degree,marital_status,job,relationship,race,sex,capital_gain,capital_loss,hours_per_week,birthplace,income
59,Private,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,low
24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,35,United-States,low
21,,Some-college,10,Never-married,,Own-child,White,Male,0,0,30,United-States,low
68,,HS-grad,9,Widowed,,Not-in-family,White,Male,0,0,32,United-States,low
20,Private,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low
26,Self-emp-not-inc,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,low
48,Private,12th,8,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,50,United-States,low
21,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,18,United-States,low
22,Private,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,0,42,Germany,low
34,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,low
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,high
46,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Guatemala,low
65,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,high
23,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,low
28,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,low
34,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,high
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,low
28,Private,11th,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,low
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,low
40,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,38,China,high
22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,7,United-States,low
29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,low
31,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,low
38,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,low
22,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,high
21,,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,low
43,Private,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,low
43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,high
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,low
17,Self-emp-inc,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,low
45,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,low
55,Local-gov,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,low
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,high
65,Federal-gov,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,low
21,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,45,United-States,low
40,Private,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,low
58,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,37,United-States,low
53,Federal-gov,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,58,United-States,low
56,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,low
37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,low
44,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
49,Private,9th,5,Separated,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,low
36,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,high
59,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,low
33,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,low
26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,low
25,Private,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,low
28,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,low
41,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,low
45,Private,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,low
43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,low
30,Private,9th,5,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,low
33,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,50,United-States,low
34,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low
21,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,low
48,Private,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,low
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,low
47,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,60,United-States,low
27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,low
18,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,low
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,high
36,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,low
37,Federal-gov,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low
24,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,low
24,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,low
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,high
75,Private,1st-4th,2,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,16,United-States,low
43,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,high
64,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,low
36,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,low
53,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,low
22,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,20,United-States,low
73,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,36,United-States,low
46,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,high
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,low
43,Federal-gov,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,low
21,Private,12th,8,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,48,,low
40,Private,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,25,United-States,low
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,high
64,Self-emp-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,low
19,,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,low
46,Local-gov,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,65,United-States,high
41,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,low
29,,Some-college,10,Divorced,,Unmarried,White,Female,0,0,8,United-States,low
28,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,low
23,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,low
30,Federal-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,60,United-States,high
44,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,Cuba,low
27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,high
25,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,34,United-States,low
29,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Poland,high
27,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,low
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,low
38,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,low
24,,HS-grad,9,Never-married,,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,low
56,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,high
35,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,62,United-States,low
23,,Assoc-voc,11,Never-married,,Not-in-family,Amer-Indian-Eskimo,Female,0,0,30,United-States,low
23,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low
19,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,low
48,Self-emp-inc,HS-grad,9,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,84,,low
27,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,Puerto-Rico,low
22,,Assoc-acdm,12,Never-married,,Other-relative,White,Male,0,0,15,United-States,low
49,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,high
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,low
24,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,low
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,China,low
25,Federal-gov,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,low
33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,low
22,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,27,United-States,low
54,Local-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,low
39,Self-emp-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,low
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,low
75,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,26,United-States,low
28,Self-emp-not-inc,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,30,United-States,low
50,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,low
62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,high
40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low
58,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,low
24,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,low
21,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,low
48,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,low
34,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,low
23,Private,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Other,Female,0,0,40,Guatemala,low
42,Local-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low
52,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,low
21,,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,35,United-States,low
56,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,low
48,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,high
37,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,70,South,high
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,low
40,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,high
34,Private,11th,7,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,45,United-States,low
52,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,low
36,Local-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,low
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,low
31,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,,high
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,9,England,low
68,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Italy,high
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,low
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,low
64,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,high
17,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,23,United-States,low
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,low
74,,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,25,United-States,low
31,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Columbia,low
67,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,low
29,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,low
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,low
21,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,low
67,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,low
41,State-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,high
27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,36,United-States,low
51,Private,12th,8,Divorced,Transport-moving,Unmarried,White,Male,0,0,50,United-States,low
21,,11th,7,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,low
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,low
21,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,low
28,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,high
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,low
39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,low
21,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Columbia,low
43,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low
28,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,low
31,Private,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,high
18,,HS-grad,9,Never-married,,Own-child,White,Male,0,0,30,United-States,low
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,45,United-States,low
34,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,low
25,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,low
34,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,England,low
40,Self-emp-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,low
21,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,35,United-States,low
25,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,25,United-States,low
21,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low
19,Self-emp-not-inc,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,low
49,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,high
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,low
36,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,47,United-States,low
